type,dafNodes,repetition,time,justification,peafNodes,iteration
random,5,4,456,0.3328077486203401,10,8879.0
random,5,5,342,0.2022924411400248,10,6456.0
random,5,6,139,0.1582598912432027,10,5333.0
random,5,7,627,0.42159778484258026,10,9751.0
random,5,8,852,0.6270316509837468,10,9352.0
random,5,9,423,0.31823420931304747,10,8676.0
random,5,10,557,0.8627450980392157,10,4743.0
random,6,1,967,0.387290546949099,12,9489.0
random,6,2,542,0.3524706913553194,12,9127.0
random,6,3,560,0.36964688204357626,12,9317.0
random,6,4,956,0.5846549948506694,12,9710.0
random,6,5,772,0.47789916808659916,12,9977.0
random,6,6,618,0.36802494355445653,12,9301.0
random,6,7,39,0.06228813559322034,12,2360.0
random,6,8,957,0.5452344931921331,12,9915.0
random,6,9,905,0.5705828314790242,12,9797.0
random,6,10,17,0.035789473684210524,12,1425.0
watts,3,1,498,0.8149130074565037,6,6035.0
watts,3,2,985,0.6273398224409028,6,9349.0
watts,3,3,793,0.4289943848902501,6,9795.0
watts,3,4,1093,0.7708746108123408,6,7066.0
watts,3,5,1184,0.8310786756852973,6,5618.0
watts,3,6,603,0.533815696914883,6,9951.0
watts,3,7,640,0.8733920108327691,6,4431.0
watts,3,8,562,0.3565511227381731,6,9174.0
watts,3,9,659,0.6419323251006419,6,9191.0
watts,3,10,967,0.5180807372533307,6,9983.0
watts,4,1,195,0.21020930582743563,8,6641.0
watts,4,2,1355,0.48518221866239486,8,9988.0
watts,4,3,307,0.8048702848957504,8,6283.0
watts,4,4,374,0.20809949946913392,8,6593.0
watts,4,5,630,0.4067779044460566,8,9649.0
watts,4,6,201,0.23878954607977992,8,7270.0
watts,4,7,1143,0.651900826446281,8,9075.0
watts,4,8,1291,0.46719582035567164,8,9953.0
watts,4,9,114,0.9949238578680203,8,394.0
watts,4,10,1177,0.8475067645921918,8,5174.0
watts,5,1,690,0.48066519735523944,10,9982.0
watts,5,2,55,0.12601994560290117,10,4412.0
watts,5,3,1151,0.8009092334221665,10,6379.0
watts,5,4,912,0.9098360655737705,10,3294.0
watts,5,5,16,0.034281546316557256,10,1371.0
watts,5,6,61,0.08852560148056755,10,3242.0
watts,5,7,2193,0.7550689375506894,10,7398.0
watts,5,8,539,0.37983014861995756,10,9420.0
watts,5,9,48,0.07547169811320754,10,2809.0
watts,5,10,961,0.3300158335218276,10,8842.0
watts,6,1,310,0.14180176482659554,12,4873.0
watts,6,2,1248,0.32183776351970667,12,8728.0
watts,6,3,1318,0.644439594019426,12,9163.0
watts,6,4,51,0.0535279805352798,12,2055.0
watts,6,5,145,0.17566867989646245,12,5795.0
watts,6,6,770,0.33542741754543415,12,8914.0
