type,dafNodes,repetition,time,justification,peafNodes,iteration
barabasi,13,9,3,0.0,26,278.0
barabasi,13,10,6,0.0,26,278.0
barabasi,14,1,4,0.0,28,278.0
barabasi,14,2,11,0.0,28,279.0
barabasi,14,3,6,0.0,28,278.0
barabasi,14,4,8,0.0,28,278.0
barabasi,14,5,40,0.0,28,278.0
barabasi,14,6,3,0.0,28,278.0
barabasi,14,7,3,0.0,28,278.0
barabasi,14,8,2,0.0,28,279.0
barabasi,14,9,3,0.0,28,278.0
barabasi,14,10,5,0.0,28,280.0
random,3,1,136,0.3001190476190476,6,8400.0
random,3,2,66,0.18853128573762457,6,6121.0
random,3,3,81,0.47955911823647296,6,9980.0
random,3,4,80,0.19137596899224807,6,6192.0
random,3,5,272,0.4082815734989648,6,9660.0
random,3,6,153,0.2687953186617479,6,7861.0
random,3,7,345,0.5048019207683073,6,9996.0
random,3,8,316,0.4540960451977401,6,9912.0
random,3,9,336,0.5447761194029851,6,9916.0
random,3,10,288,0.862964527027027,6,4736.0
random,4,1,16,0.17255862793139656,8,5714.0
random,4,2,83,0.24889661628995585,8,7477.0
random,4,3,363,0.5312845234508387,8,9957.0
random,4,4,3,0.02101769911504425,8,904.0
random,4,5,73,0.9498708010335918,8,1935.0
random,4,6,307,0.5359477124183006,8,9945.0
random,4,7,461,0.7508687516706762,8,7482.0
random,4,8,167,0.30109315589353614,8,8416.0
random,4,9,129,0.302771855010661,8,8442.0
random,4,10,388,0.6047290228081188,8,9558.0
random,5,1,356,0.5224015235040593,10,9977.0
random,5,2,31,0.45348133198789103,10,9910.0
random,5,3,406,0.25645732266946375,10,7627.0
random,5,4,210,0.3372860498937241,10,8939.0
random,5,5,162,0.19110751818916735,10,6185.0
random,5,6,55,0.15503432494279176,10,5244.0
random,5,7,273,0.41391752577319585,10,9700.0
random,5,8,405,0.6338756599504364,10,9281.0
random,5,9,186,0.3168110918544194,10,8655.0
random,5,10,296,0.8497652582159625,10,5112.0
random,6,1,472,0.37077929038482155,12,9329.0
random,6,2,233,0.3557010365521004,12,9165.0
random,6,3,232,0.367129480142073,12,9291.0
random,6,4,395,0.5824164524421593,12,9725.0
random,6,5,314,0.4704878538446095,12,9962.0
random,6,6,231,0.36167677642980933,12,9232.0
random,6,7,14,0.06722024515618821,12,2529.0
random,6,8,370,0.5484196708068262,12,9903.0
random,6,9,377,0.5713264576738487,12,9793.0
random,6,10,6,0.038637851997380485,12,1527.0
random,7,1,215,0.9071555292726198,14,3382.0
random,7,2,111,0.1532242540904716,14,5195.0
random,7,3,2,0.009560229445506692,14,523.0
random,7,4,391,0.7372225090345895,14,7748.0
random,7,5,174,0.29678888090103045,14,8346.0
random,7,6,313,0.46043889671834104,14,9934.0
random,7,7,321,0.4704878538446095,14,9962.0
random,7,8,91,0.2013986013986014,14,6435.0
random,7,9,331,0.47955911823647296,14,9980.0
random,7,10,335,0.4867867867867868,14,9990.0
random,8,1,409,0.6464602254075938,16,9139.0
random,8,2,343,0.49569827931172467,16,9996.0
random,8,3,804,0.6326662362814719,16,9294.0
random,8,4,355,0.5152698508060478,16,9987.0
random,8,5,624,0.8691547749725577,16,4555.0
random,8,6,45,0.12128307188012175,16,4271.0
random,8,7,133,0.171875,16,5696.0
random,8,8,233,0.3572206490960575,16,9182.0
random,8,9,424,0.3406813627254509,16,8982.0
random,8,10,20,0.08231807704972012,16,3037.0
random,9,1,17,0.07358834244080145,18,2745.0
random,9,2,399,0.5615033011681057,18,9845.0
random,9,3,25,0.0882079851439183,18,3231.0
random,9,4,20,0.08178807947019867,18,3020.0
random,9,5,355,0.49899959983993597,18,9996.0
random,9,6,1087,0.7029940119760479,18,8350.0
random,9,7,176,0.2927536231884058,18,8280.0
random,9,8,42,0.12539827036868456,18,4394.0
random,9,9,923,0.46537340436224744,18,9949.0
random,9,10,757,0.7717854101617939,18,7046.0
random,10,1,1149,0.5672371638141809,20,9816.0
random,10,2,1078,0.5578424414478353,20,9863.0
random,10,3,933,0.8035148828372387,20,6316.0
random,10,4,417,0.593944421401908,20,9644.0
random,10,5,26,0.09107303877366997,20,3327.0
random,10,6,286,0.2673899170389279,20,7835.0
random,10,7,161,0.18760249262053133,20,6098.0
random,10,8,237,0.3585951940850277,20,9197.0
random,10,9,174,0.1582598912432027,20,5333.0
random,10,10,134,0.24016988628579258,20,7299.0
random,11,1,126,0.16134391729739708,22,5417.0
random,11,2,3,0.0,22,278.0
random,11,3,690,0.4939469734867434,22,9995.0
random,11,4,876,0.43302434552307223,22,9817.0
random,11,5,88,0.1809443507588533,22,5930.0
random,11,6,780,0.5761982793936911,22,9764.0
random,11,7,432,0.6741803278688525,22,8784.0
random,11,8,194,0.30721334586466165,22,8512.0
random,11,9,6,0.022821576763485476,22,964.0
random,11,10,163,0.2729906777525825,22,7938.0
random,12,1,30,0.0,24,278.0
random,12,2,56,0.0,24,278.0
random,12,3,9,0.0,24,278.0
random,12,4,26,0.0,24,278.0
random,12,5,30,0.0,24,278.0
random,12,6,4,0.0,24,278.0
random,12,7,4,0.0,24,278.0
random,12,8,56,0.0,24,278.0
random,12,9,10,0.0,24,278.0
random,12,10,20,0.0,24,278.0
random,13,1,23,0.0,26,278.0
random,13,2,8,0.0,26,278.0
random,13,3,7,0.0,26,278.0
random,13,4,9,0.0,26,278.0
random,13,5,19,0.0,26,278.0
random,13,6,35,0.0,26,278.0
random,13,7,11,0.0,26,278.0
random,13,8,3,0.0,26,278.0
random,13,9,4,0.0,26,278.0
random,13,10,3,0.0,26,278.0
random,14,1,3,0.0,28,278.0
random,14,2,56,0.0,28,278.0
random,14,3,43,0.0,28,278.0
random,14,4,4,0.0,28,279.0
random,14,5,8,0.0,28,278.0
random,14,6,3,0.0,28,278.0
random,14,7,2,0.0,28,278.0
random,14,8,2,0.0,28,278.0
random,14,9,3,0.0,28,281.0
random,14,10,13,0.0,28,278.0
watts,3,1,285,0.8169814474343975,6,5983.0
watts,3,2,769,0.6214521101307537,6,9407.0
watts,3,3,635,0.4378175167648852,6,9842.0
watts,3,4,910,0.7690358902181562,6,7105.0
watts,3,5,1017,0.8241379310344827,6,5800.0
watts,3,6,368,0.5339161893277058,6,9951.0
watts,3,7,508,0.8715719063545151,6,4485.0
watts,3,8,447,0.3515085024684586,6,9115.0
watts,3,9,418,0.6533789752650176,6,9056.0
watts,3,10,714,0.5117605845260734,6,9991.0
watts,4,1,92,0.19978114741284977,8,6397.0
watts,4,2,1013,0.47296077054279123,8,9967.0
watts,4,3,180,0.8058795334718006,8,6259.0
watts,4,4,258,0.20985979194934418,8,6633.0
watts,4,5,476,0.4110537190082645,8,9680.0
watts,4,6,137,0.24632996632996634,8,7425.0
watts,4,7,788,0.651073197578426,8,9085.0
watts,4,8,1007,0.47084211582856567,8,9963.0
watts,4,9,86,0.9949238578680203,8,394.0
watts,4,10,923,0.8469840046251687,8,5189.0
watts,5,1,341,0.4830245368052078,10,9985.0
watts,5,2,19,0.1297524314765694,10,4524.0
watts,5,3,736,0.7986942328618063,10,6433.0
watts,5,4,603,0.9127852453891842,10,3199.0
watts,5,5,13,0.039329464861379754,10,1551.0
watts,5,6,21,0.08706545568430943,10,3193.0
watts,5,7,1598,0.7571719918422841,10,7355.0
watts,5,8,240,0.3835413581552782,10,9454.0
watts,5,9,16,0.0737913486005089,10,2751.0
watts,5,10,607,0.32739041562570975,10,8806.0
watts,6,1,182,0.13864491844416563,12,4782.0
watts,6,2,776,0.31760498384863867,12,8668.0
watts,6,3,830,0.6380075798592312,12,9235.0
watts,6,4,22,0.04902477596204533,12,1897.0
watts,6,5,52,0.17586206896551723,12,5800.0
watts,6,6,402,0.33490513079600315,12,8907.0
watts,6,7,6,0.031026252983293555,12,1257.0
watts,6,8,631,0.46166230629905414,12,9938.0
watts,6,9,782,0.38892981163843,12,9503.0
watts,6,10,1912,0.7707655299278336,12,7067.0
watts,7,1,611,0.8345701357466063,14,5525.0
watts,7,2,308,0.4448607594936709,14,9875.0
watts,7,3,2,0.0,14,278.0
watts,7,4,822,0.683346816133133,14,8653.0
watts,7,5,38,0.11798561151079137,14,4170.0
watts,7,6,157,0.2771745912891551,14,8013.0
watts,7,7,67,0.11247188202949263,14,4001.0
watts,7,8,26,0.09268581581285164,14,3377.0
watts,7,9,87,0.1438133874239351,14,4930.0
watts,7,10,604,0.8543046357615894,14,4983.0
watts,8,1,11,0.04591265397536394,16,1786.0
watts,8,2,136,0.16941928609483217,16,5631.0
watts,8,3,146,0.2570044514270752,16,7638.0
watts,8,4,347,0.4896917534027222,16,9992.0
watts,8,5,1213,0.6299077451190732,16,9322.0
watts,8,6,275,0.25908558030480655,16,7677.0
watts,8,7,78,0.12613224637681159,16,4416.0
watts,8,8,699,0.8020784128483703,16,6351.0
watts,8,9,48,0.13784408489178399,16,4759.0
watts,8,10,412,0.9108182653999387,16,3263.0
watts,9,1,39,0.11998110533774209,18,4234.0
watts,9,2,410,0.3343820224719101,18,8900.0
watts,9,3,292,0.2113394330283486,18,6667.0
watts,9,4,627,0.4597261377366089,18,9932.0
watts,9,5,76,0.17343559351577478,18,5737.0
watts,9,6,610,0.4527102049056223,18,9907.0
watts,9,7,249,0.39039512400168136,18,9516.0
watts,9,8,24,0.0609597924773022,18,2313.0
watts,9,9,880,0.43907392363931763,18,9848.0
watts,9,10,975,0.5081048629177507,18,9994.0
watts,10,1,757,0.561084594292678,20,9847.0
watts,10,2,98,0.19385796545105566,20,6252.0
watts,10,3,105,0.20898230757598668,20,6613.0
watts,10,4,576,0.31965045417960214,20,8697.0
watts,10,5,566,0.31823420931304747,20,8676.0
watts,10,6,91,0.19073834196891193,20,6176.0
watts,10,7,114,0.21828303545268093,20,6826.0
watts,10,8,359,0.48889111289031223,20,9992.0
watts,10,9,372,0.24341569372793917,20,7366.0
watts,10,10,11,0.040968342644320296,20,1611.0
watts,11,1,474,0.36101474414570683,22,9224.0
watts,11,2,358,0.2957137711610037,22,8329.0
watts,11,3,98,0.1383067896060352,22,4772.0
watts,11,4,5,0.023928215353938187,22,1003.0
watts,11,5,621,0.4535822401614531,22,9910.0
watts,11,6,373,0.3032311516155758,22,8449.0
watts,11,7,839,0.6767261088248743,22,8748.0
watts,11,8,481,0.37272727272727274,22,9350.0
watts,11,9,1117,0.5425231761386538,22,9924.0
watts,11,10,62,0.10865087538619979,22,3884.0
watts,12,1,34,0.0,24,278.0
watts,12,2,14,0.0,24,278.0
watts,12,3,7,0.0,24,278.0
watts,12,4,22,0.0,24,278.0
watts,12,5,6,0.0,24,278.0
watts,12,6,10,0.0,24,278.0
watts,12,7,11,0.0,24,278.0
watts,12,8,24,0.0,24,278.0
watts,12,9,23,0.0,24,278.0
watts,12,10,6,0.0,24,278.0
watts,13,1,9,0.0,26,278.0
watts,13,2,3,0.0,26,279.0
watts,13,3,19,0.0,26,278.0
watts,13,4,27,0.0,26,278.0
watts,13,5,10,0.0,26,278.0
watts,13,6,8,0.0,26,278.0
watts,13,7,34,0.0,26,278.0
watts,13,8,4,0.0,26,278.0
watts,13,9,8,0.0,26,278.0
watts,13,10,12,0.0,26,278.0
watts,14,1,8,0.0,28,278.0
watts,14,2,4,0.0,28,278.0
watts,14,3,4,0.0,28,279.0
watts,14,4,5,0.0,28,278.0
watts,14,5,19,0.0,28,278.0
watts,14,6,6,0.0,28,278.0
watts,14,7,8,0.0,28,278.0
watts,14,8,58,0.0,28,278.0
watts,14,9,4,0.0,28,278.0
watts,14,10,6,0.0,28,278.0
