type,dafNodes,repetition,time,justification,peafNodes,iteration,attacks,supports
barabasi,3,89,909,0.3201619619217184,5,34823.0,3,7
barabasi,3,90,182,0.04030186255619782,5,6228.0,3,7
barabasi,3,91,112,0.03667953667953668,5,5698.0,3,7
barabasi,3,92,810,0.1745880312228968,5,23060.0,3,7
barabasi,3,93,1127,0.5251284622133099,4,39895.0,3,4
barabasi,3,94,94,0.028841919859092912,4,4542.0,3,4
barabasi,3,95,1514,0.9572883416932665,6,6579.0,3,10
barabasi,3,96,4656,0.5265770735131883,4,39884.0,3,4
barabasi,3,97,434,0.12140556368960469,5,17075.0,3,7
barabasi,3,98,875,0.1564719250071016,6,21122.0,3,10
barabasi,3,99,3306,0.552328226907326,6,39558.0,3,10
barabasi,3,100,127,0.03539019963702359,5,5510.0,3,7
barabasi,4,1,5072,0.37206378083364544,8,37378.0,5,14
barabasi,4,2,6053,0.5355195376303555,5,39795.0,5,5
barabasi,4,3,1643,0.20612611236298362,6,26183.0,5,8
barabasi,4,4,5386,0.5102551275637819,7,39980.0,5,11
barabasi,4,5,1905,0.3970810923711556,8,38302.0,5,14
barabasi,4,6,2051,0.2413557702153804,6,29297.0,5,8
barabasi,4,7,2091,0.21057974283780737,7,26598.0,5,11
barabasi,4,8,8817,0.5660847880299252,7,39298.0,5,11
barabasi,4,9,948,0.2483762972882491,7,29870.0,5,11
barabasi,4,10,3948,0.33959477160614254,6,35881.0,5,8
barabasi,4,11,4908,0.5059638418644195,5,39991.0,5,5
barabasi,4,12,1441,0.337081480238315,5,35751.0,5,5
barabasi,4,13,1260,0.3368774482372692,7,35740.0,5,11
barabasi,4,14,2722,0.3016555898409684,7,33704.0,5,11
barabasi,4,15,454,0.06046307472840996,6,9113.0,5,8
barabasi,4,16,1471,0.24633046054403449,8,29704.0,5,14
barabasi,4,17,2637,0.28751449319582595,5,32774.0,5,5
barabasi,4,18,5646,0.7289175681660024,7,31614.0,5,11
barabasi,4,19,70,0.026485325697924122,6,4191.0,5,8
barabasi,4,20,8643,0.4212536854249455,7,39005.0,5,11
barabasi,4,21,1112,0.2151106833493744,5,27014.0,5,5
barabasi,4,22,2419,0.6540427060025966,7,36201.0,5,11
barabasi,4,23,55,0.017513134851138354,5,2855.0,5,5
barabasi,4,24,7541,0.5896667527770602,6,38710.0,5,8
barabasi,4,25,921,0.181936513268391,6,23816.0,5,8
barabasi,4,26,1077,0.14830571357902547,8,20215.0,5,14
barabasi,4,27,3452,0.8808715842114664,6,16797.0,5,8
barabasi,4,28,6105,0.6817029611706418,7,34716.0,5,11
