type,dafNodes,repetition,time,justification,peafNodes,iteration,attacks,supports
barabasi,5,48,3,0.02702702702702703,9,74.0,6,15
barabasi,5,49,0,0.0,8,52.0,6,12
barabasi,5,50,0,0.0,7,52.0,6,9
barabasi,5,34,152,0.2565789473684211,7,304.0,6,9
barabasi,5,38,145,0.13541666666666666,9,192.0,6,15
barabasi,5,53,0,0.0,7,52.0,6,9
barabasi,5,54,0,0.0,7,52.0,6,9
barabasi,5,28,220,0.5025252525252525,8,396.0,6,12
barabasi,5,56,0,0.015625,8,64.0,6,12
barabasi,5,51,51,0.1377551020408163,7,196.0,6,9
barabasi,5,58,2,0.015625,8,64.0,6,12
barabasi,5,59,8,0.07751937984496124,9,129.0,6,15
barabasi,5,45,114,0.20155038759689922,7,258.0,6,9
barabasi,5,57,67,0.1799163179916318,8,239.0,6,12
barabasi,5,25,368,0.51010101010101,8,396.0,6,12
barabasi,5,62,46,0.20155038759689922,7,258.0,6,9
barabasi,5,60,87,0.32571428571428573,9,350.0,6,15
barabasi,5,65,10,0.04395604395604396,7,91.0,6,9
barabasi,5,64,31,0.16517857142857142,8,224.0,6,12
barabasi,5,31,362,0.8677248677248677,9,189.0,6,15
barabasi,5,68,1,0.0,7,52.0,6,9
barabasi,5,66,56,0.21691176470588236,7,272.0,6,9
barabasi,5,39,329,0.3973684210526316,9,380.0,6,15
barabasi,5,71,0,0.0,7,52.0,6,9
barabasi,5,47,265,0.36065573770491804,8,366.0,6,12
barabasi,5,33,421,0.49242424242424243,9,396.0,6,15
barabasi,5,55,246,0.6985074626865672,9,335.0,6,15
barabasi,5,73,41,0.192,8,250.0,6,12
barabasi,5,52,280,0.3589041095890411,8,365.0,6,12
barabasi,5,63,165,0.25412541254125415,9,303.0,6,15
barabasi,5,76,4,0.03614457831325301,9,83.0,6,15
barabasi,5,69,102,0.14903846153846154,8,208.0,6,12
barabasi,5,70,108,0.2839506172839506,9,324.0,6,15
barabasi,5,80,16,0.0625,10,112.0,6,18
barabasi,5,79,35,0.20833333333333334,8,264.0,6,12
barabasi,5,82,4,0.04395604395604396,8,91.0,6,12
barabasi,5,40,427,0.4031413612565445,6,382.0,6,6
barabasi,5,84,4,0.05714285714285714,7,105.0,6,9
barabasi,5,86,0,0.0,7,52.0,6,9
barabasi,5,67,192,0.3056379821958457,9,337.0,6,15
barabasi,4,85,1068,0.7533783783783784,6,296.0,5,8
barabasi,5,85,60,0.09868421052631579,8,152.0,6,12
barabasi,5,75,123,0.3227665706051873,9,347.0,6,15
barabasi,5,90,7,0.06779661016949153,8,118.0,6,12
barabasi,5,92,1,0.0,9,52.0,6,15
barabasi,5,81,92,0.28173374613003094,9,323.0,6,15
barabasi,5,72,207,0.48737373737373735,8,396.0,6,12
barabasi,5,89,75,0.10975609756097561,7,164.0,6,9
barabasi,5,88,135,0.7873134328358209,8,268.0,6,12
barabasi,5,97,10,0.08208955223880597,8,134.0,6,12
barabasi,5,93,115,0.21897810218978103,8,274.0,6,12
barabasi,5,94,129,0.23972602739726026,8,292.0,6,12
barabasi,5,99,35,0.4155844155844156,8,385.0,6,12
barabasi,5,95,116,0.15492957746478872,8,213.0,6,12
barabasi,6,2,1,0.0,10,52.0,8,16
barabasi,5,43,651,0.5561224489795918,8,392.0,6,12
barabasi,6,4,1,0.0,8,52.0,8,10
barabasi,5,100,24,0.07751937984496124,7,129.0,6,9
barabasi,5,96,140,0.1574074074074074,8,216.0,6,12
barabasi,6,1,86,0.10975609756097561,9,164.0,8,13
barabasi,5,11,1178,0.706060606060606,10,330.0,6,18
barabasi,6,9,4,0.0625,9,112.0,8,13
barabasi,5,78,421,0.7703180212014135,8,283.0,6,12
barabasi,6,11,0,0.0,10,52.0,8,16
barabasi,6,3,159,0.2440677966101695,10,295.0,8,16
barabasi,6,6,152,0.1825726141078838,9,241.0,8,13
barabasi,6,14,0,0.0,10,52.0,8,16
barabasi,5,74,482,0.616,6,375.0,6,6
barabasi,6,15,27,0.05714285714285714,10,105.0,8,16
barabasi,5,61,669,0.42377260981912146,8,387.0,6,12
barabasi,6,16,10,0.07317073170731707,9,123.0,8,13
barabasi,6,10,92,0.3168604651162791,11,344.0,8,19
barabasi,6,13,58,0.15492957746478872,9,213.0,8,13
barabasi,5,77,495,0.7458745874587459,8,303.0,6,12
barabasi,5,87,446,0.5721649484536082,8,388.0,6,12
barabasi,6,23,9,0.04395604395604396,7,91.0,8,7
barabasi,6,22,13,0.050505050505050504,10,99.0,8,16
barabasi,5,37,929,0.6314363143631436,9,369.0,6,15
barabasi,6,26,1,0.0,9,52.0,8,13
barabasi,6,27,0,0.0,8,52.0,8,10
barabasi,6,7,220,0.18951612903225806,11,248.0,8,19
barabasi,5,91,432,0.5265822784810127,7,395.0,6,9
barabasi,6,24,52,0.1407035175879397,9,199.0,8,13
barabasi,6,12,141,0.16289592760180996,8,221.0,8,10
barabasi,6,20,108,0.1968503937007874,10,254.0,8,16
barabasi,5,98,389,0.455470737913486,9,393.0,6,15
barabasi,5,83,588,0.3472222222222222,8,360.0,6,12
barabasi,6,29,93,0.11627906976744186,11,172.0,8,19
barabasi,6,8,291,0.4015748031496063,10,381.0,8,16
barabasi,6,28,155,0.2126865671641791,12,268.0,8,22
barabasi,6,37,25,0.050505050505050504,7,99.0,8,7
barabasi,6,39,1,0.0,8,52.0,8,10
barabasi,6,33,84,0.08633093525179857,8,139.0,8,10
barabasi,6,41,1,0.0,9,52.0,8,13
barabasi,6,19,210,0.28173374613003094,10,323.0,8,16
barabasi,6,43,17,0.07751937984496124,10,129.0,8,16
barabasi,6,34,109,0.11931818181818182,10,176.0,8,16
barabasi,6,45,11,0.02702702702702703,10,74.0,8,16
barabasi,6,17,289,0.3352112676056338,10,355.0,8,16
barabasi,6,40,125,0.3435754189944134,12,358.0,8,22
barabasi,6,31,256,0.5984251968503937,9,381.0,8,13
barabasi,6,32,279,0.32571428571428573,10,350.0,8,16
barabasi,6,44,283,0.27070063694267515,9,314.0,8,13
barabasi,6,35,403,0.3543956043956044,10,364.0,8,16
barabasi,6,50,216,0.225,8,280.0,8,10
barabasi,6,51,111,0.16289592760180996,10,221.0,8,16
barabasi,6,54,27,0.07751937984496124,10,129.0,8,16
barabasi,6,25,636,0.4170984455958549,7,386.0,8,7
barabasi,6,56,7,0.06779661016949153,10,118.0,8,16
barabasi,6,55,23,0.03614457831325301,10,83.0,8,16
barabasi,6,58,13,0.050505050505050504,9,99.0,8,13
barabasi,6,59,14,0.07751937984496124,9,129.0,8,13
barabasi,6,42,509,0.6111111111111112,10,378.0,8,16
barabasi,6,61,0,0.0,10,52.0,8,16
barabasi,6,60,67,0.10256410256410256,9,156.0,8,13
barabasi,6,62,71,0.08633093525179857,8,139.0,8,10
barabasi,6,64,5,0.015625,11,64.0,8,19
barabasi,6,49,459,0.3543956043956044,10,364.0,8,16
barabasi,6,5,1001,0.718266253869969,8,323.0,8,10
barabasi,6,66,13,0.0945945945945946,9,148.0,8,13
barabasi,6,67,7,0.05714285714285714,10,105.0,8,16
barabasi,6,18,836,0.39577836411609496,9,379.0,8,13
barabasi,6,65,48,0.1799163179916318,10,239.0,8,16
barabasi,6,63,148,0.14903846153846154,8,208.0,8,10
barabasi,6,48,617,0.3333333333333333,9,354.0,8,13
barabasi,6,36,786,0.47341772151898737,12,395.0,8,22
barabasi,6,68,131,0.14634146341463414,11,205.0,8,19
barabasi,6,75,0,0.0,9,52.0,8,13
barabasi,6,76,6,0.04395604395604396,9,91.0,8,13
barabasi,6,21,952,0.4114583333333333,11,384.0,8,19
barabasi,6,30,934,0.3753351206434316,10,373.0,8,16
barabasi,6,77,74,0.34540389972144847,9,359.0,8,13
barabasi,6,80,9,0.050505050505050504,9,99.0,8,13
barabasi,6,72,120,0.16289592760180996,10,221.0,8,16
barabasi,6,82,16,0.04395604395604396,9,91.0,8,13
barabasi,6,70,251,0.3380281690140845,9,355.0,8,13
barabasi,6,71,276,0.3589041095890411,11,365.0,8,19
barabasi,6,53,607,0.3380281690140845,9,355.0,8,13
barabasi,6,81,162,0.1598173515981735,11,219.0,8,19
barabasi,6,87,2,0.02702702702702703,11,74.0,8,19
barabasi,6,47,924,0.587012987012987,12,385.0,8,22
barabasi,6,89,1,0.015625,10,64.0,8,16
barabasi,6,90,1,0.015625,8,64.0,8,10
barabasi,6,88,11,0.10256410256410256,11,156.0,8,19
barabasi,6,92,4,0.08633093525179857,11,139.0,8,19
barabasi,6,93,1,0.0,7,52.0,8,7
barabasi,6,69,427,0.2994011976047904,9,334.0,8,13
barabasi,6,95,11,0.10625,11,160.0,8,19
barabasi,6,83,234,0.21481481481481482,10,270.0,8,16
barabasi,6,52,743,0.39313984168865435,11,379.0,8,19
barabasi,6,38,1113,0.5380710659898477,8,394.0,8,10
barabasi,6,96,67,0.1598173515981735,10,219.0,8,16
barabasi,6,78,414,0.2361111111111111,11,288.0,8,19
barabasi,6,85,266,0.225,11,280.0,8,19
barabasi,7,2,0,0.0,10,52.0,9,14
barabasi,7,3,1,0.0,11,52.0,9,17
barabasi,6,94,204,0.20833333333333334,11,264.0,8,19
barabasi,6,100,106,0.20155038759689922,11,258.0,8,19
barabasi,7,1,51,0.1968503937007874,10,254.0,9,14
barabasi,6,86,260,0.21691176470588236,9,272.0,8,13
barabasi,6,73,521,0.3333333333333333,7,354.0,8,7
barabasi,6,57,790,0.49747474747474746,8,396.0,8,10
barabasi,7,10,0,0.0,10,52.0,9,14
barabasi,7,9,35,0.05714285714285714,12,105.0,9,20
barabasi,7,12,1,0.0,10,52.0,9,14
barabasi,7,7,97,0.2972972972972973,12,333.0,9,20
barabasi,7,11,60,0.13227513227513227,12,189.0,9,20
barabasi,7,14,4,0.015625,10,64.0,9,14
barabasi,6,99,233,0.2126865671641791,9,268.0,8,13
barabasi,7,15,12,0.03614457831325301,11,83.0,9,17
barabasi,7,4,171,0.14903846153846154,10,208.0,9,14
barabasi,7,17,23,0.05714285714285714,11,105.0,9,17
barabasi,7,18,34,0.1377551020408163,9,196.0,9,11
barabasi,6,91,379,0.278125,10,320.0,8,16
barabasi,7,22,2,0.02702702702702703,13,74.0,9,23
barabasi,6,46,1353,0.529113924050633,10,395.0,8,16
barabasi,7,24,2,0.015625,10,64.0,9,14
barabasi,7,20,84,0.2803738317757009,11,321.0,9,17
barabasi,6,79,643,0.7961538461538461,11,260.0,8,19
barabasi,7,27,1,0.0,11,52.0,9,17
barabasi,7,23,62,0.16289592760180996,13,221.0,9,23
barabasi,7,21,72,0.10256410256410256,12,156.0,9,20
barabasi,7,28,4,0.02702702702702703,9,74.0,9,11
barabasi,7,29,18,0.04395604395604396,11,91.0,9,17
barabasi,7,16,140,0.225,10,280.0,9,14
barabasi,7,33,16,0.09868421052631579,10,152.0,9,14
barabasi,7,34,25,0.050505050505050504,10,99.0,9,14
barabasi,7,30,75,0.20384615384615384,10,260.0,9,14
barabasi,6,74,786,0.7851851851851852,10,270.0,8,16
barabasi,7,36,5,0.03614457831325301,10,83.0,9,14
barabasi,7,32,63,0.09868421052631579,12,152.0,9,20
barabasi,6,84,718,0.6438356164383562,10,365.0,8,16
barabasi,7,25,189,0.278125,12,320.0,9,20
barabasi,7,41,1,0.015625,9,64.0,9,11
barabasi,7,40,26,0.10256410256410256,11,156.0,9,17
barabasi,7,43,4,0.02702702702702703,10,74.0,9,14
barabasi,7,31,184,0.2803738317757009,11,321.0,9,17
barabasi,7,45,9,0.04395604395604396,12,91.0,9,20
barabasi,7,8,441,0.3736559139784946,12,372.0,9,20
barabasi,7,6,490,0.28173374613003094,10,323.0,9,14
barabasi,7,5,531,0.2994011976047904,11,334.0,9,17
barabasi,7,49,0,0.0,12,52.0,9,20
barabasi,7,48,40,0.07751937984496124,11,129.0,9,17
barabasi,7,50,3,0.04395604395604396,10,91.0,9,14
barabasi,7,47,65,0.1703056768558952,13,229.0,9,23
barabasi,7,46,112,0.12903225806451613,11,186.0,9,17
barabasi,7,44,132,0.17796610169491525,9,236.0,9,11
barabasi,7,55,19,0.07317073170731707,11,123.0,9,17
barabasi,7,38,254,0.20155038759689922,10,258.0,9,14
barabasi,7,13,495,0.32471264367816094,13,348.0,9,23
barabasi,7,52,57,0.07751937984496124,13,129.0,9,23
barabasi,7,58,30,0.11627906976744186,12,172.0,9,20
barabasi,7,51,69,0.18518518518518517,8,243.0,9,8
barabasi,7,60,1,0.0,13,52.0,9,23
barabasi,7,61,3,0.015625,9,64.0,9,11
barabasi,7,62,2,0.0,11,52.0,9,17
barabasi,7,64,0,0.0,8,52.0,9,8
barabasi,7,63,3,0.015625,10,64.0,9,14
barabasi,7,65,3,0.02702702702702703,11,74.0,9,17
barabasi,7,67,1,0.0,10,52.0,9,14
barabasi,7,66,32,0.1598173515981735,11,219.0,9,17
barabasi,7,69,6,0.015625,10,64.0,9,14
barabasi,7,70,1,0.0,10,52.0,9,14
barabasi,7,37,342,0.43333333333333335,9,390.0,9,11
barabasi,7,71,1,0.015625,12,64.0,9,20
barabasi,7,54,112,0.18951612903225806,11,248.0,9,17
barabasi,7,26,429,0.384,11,375.0,9,17
barabasi,7,19,531,0.455470737913486,11,393.0,9,17
barabasi,7,76,1,0.0,11,52.0,9,17
barabasi,7,72,20,0.11627906976744186,11,172.0,9,17
barabasi,7,78,0,0.0,12,52.0,9,20
barabasi,7,79,0,0.0,10,52.0,9,14
barabasi,7,80,0,0.0,10,52.0,9,14
barabasi,7,68,60,0.21691176470588236,10,272.0,9,14
barabasi,7,81,3,0.02702702702702703,11,74.0,9,17
barabasi,7,83,4,0.02702702702702703,12,74.0,9,20
barabasi,7,82,8,0.04395604395604396,11,91.0,9,17
barabasi,7,77,28,0.10256410256410256,12,156.0,9,20
barabasi,7,75,42,0.2126865671641791,11,268.0,9,17
barabasi,7,87,1,0.0,12,52.0,9,20
barabasi,7,88,1,0.0,10,52.0,9,14
barabasi,7,53,184,0.1574074074074074,12,216.0,9,20
barabasi,7,84,52,0.20610687022900764,11,262.0,9,17
barabasi,7,91,1,0.0,12,52.0,9,20
barabasi,7,89,42,0.13227513227513227,11,189.0,9,17
barabasi,7,93,1,0.0,12,52.0,9,20
barabasi,7,94,1,0.0,12,52.0,9,20
