type,dafNodes,repetition,time,justification,peafNodes,iteration
barabasi,3,1,80,0.35632629379504366,4,8.0
barabasi,3,2,3,0.17251985784854423,4,8.0
barabasi,3,3,4,0.4515625206418963,4,8.0
barabasi,3,4,6,0.05365023992999654,4,8.0
barabasi,3,5,7,0.04246264899934023,4,8.0
barabasi,3,6,2,0.22364943098444479,4,8.0
barabasi,3,7,3,0.9458579570344743,4,8.0
barabasi,3,8,2,0.18826981262042747,4,8.0
barabasi,3,9,2,0.39328654624630155,4,8.0
barabasi,3,10,3,0.16513572890798936,4,8.0
barabasi,3,11,6,0.3781479696533218,4,8.0
barabasi,3,12,3,0.09451576777736811,4,8.0
barabasi,3,13,5,0.3371842269153273,4,8.0
barabasi,3,14,3,0.13614323499790362,4,8.0
barabasi,3,15,2,0.006845944334292645,4,8.0
barabasi,3,16,2,0.524627042309432,4,8.0
barabasi,3,17,3,0.14362803180567835,4,8.0
barabasi,3,18,2,0.3322390351935618,4,8.0
barabasi,3,19,2,0.01576802130589365,4,8.0
barabasi,3,20,2,0.47514294120749684,4,8.0
barabasi,3,21,3,0.23605948783003092,4,8.0
barabasi,3,22,3,0.2862334134982848,4,8.0
barabasi,3,23,4,0.9193905235780393,4,8.0
barabasi,3,24,4,0.02702971832941405,4,8.0
barabasi,3,25,1,0.47595760826822364,4,8.0
barabasi,3,26,3,0.8926829157198037,4,8.0
barabasi,3,27,4,0.8061044681578805,4,8.0
barabasi,3,28,3,0.04085563947401917,4,8.0
barabasi,3,29,2,0.6001421829331794,4,8.0
barabasi,3,30,1,0.3874911757616549,4,8.0
barabasi,3,31,2,0.278844773001778,4,8.0
barabasi,3,32,2,0.03754054150753072,4,8.0
barabasi,3,33,3,0.3031839358864247,4,8.0
barabasi,3,34,2,0.6841070096629762,4,8.0
barabasi,3,35,1,0.5860742586512739,4,8.0
barabasi,3,36,2,0.06507035218302351,4,8.0
barabasi,3,37,1,0.07753220739354477,4,8.0
barabasi,3,38,2,0.5990393704818113,4,8.0
barabasi,3,39,3,0.9765953744534386,4,8.0
barabasi,3,40,2,0.7990039617297252,4,8.0
barabasi,3,41,2,0.04461966197230652,4,8.0
barabasi,3,42,2,0.8332126291513388,4,8.0
barabasi,3,43,2,0.45868293216976835,4,8.0
barabasi,3,44,2,0.08050327403421072,4,8.0
barabasi,3,45,1,0.020205421154921063,4,8.0
barabasi,3,46,2,0.251772965188607,4,8.0
barabasi,3,47,2,0.0850093790655057,4,8.0
barabasi,3,48,3,0.38432988396423917,4,8.0
barabasi,3,49,6,0.7333327940901638,4,8.0
barabasi,3,50,2,0.010077265818200698,4,8.0
barabasi,3,51,2,0.5342421598683772,4,8.0
barabasi,3,52,1,0.5489369053041465,4,8.0
barabasi,3,53,3,0.45321954068259634,4,8.0
barabasi,3,54,3,0.7606271814437293,4,8.0
barabasi,3,55,1,0.05588441420844381,4,8.0
barabasi,3,56,1,0.08560153693819333,4,8.0
barabasi,3,57,2,0.18307164697701872,4,8.0
barabasi,3,58,2,0.7138420459981292,4,8.0
barabasi,3,59,1,0.06098470212229282,4,8.0
barabasi,3,60,1,0.09961084251207984,4,8.0
barabasi,3,61,1,0.009641642061033255,4,8.0
barabasi,3,62,2,0.2667356765212794,4,8.0
