type,dafNodes,repetition,time,justification,peafNodes,iteration
barabasi,4,47,547,0.14369799066368988,5,4927.0
barabasi,3,86,11807,0.7381630012936611,4,7730.0
barabasi,4,51,102,0.08215110524579347,5,3031.0
barabasi,4,42,1988,0.25152722443559095,5,7530.0
barabasi,4,48,1453,0.22537227949599084,5,6984.0
barabasi,4,15,8290,0.5620237732398659,5,9843.0
barabasi,4,14,8433,0.672838804952857,5,8803.0
barabasi,4,56,10,0.01282051282051282,5,624.0
barabasi,4,49,2165,0.11798561151079137,5,4170.0
barabasi,4,55,333,0.09096385542168675,5,3320.0
barabasi,4,59,1,0.0,5,278.0
barabasi,4,60,11,0.01703800786369594,5,763.0
barabasi,4,37,4784,0.21954777534646244,5,6855.0
barabasi,4,32,5540,0.21194431971261787,5,6681.0
barabasi,4,63,15,0.008281573498964804,5,483.0
barabasi,4,53,1897,0.16570292735814962,5,5534.0
barabasi,4,65,209,0.04,5,1575.0
barabasi,4,66,151,0.1060247303341226,5,3801.0
barabasi,4,67,82,0.0791538723984988,5,2931.0
barabasi,4,68,26,0.0416156670746634,5,1634.0
barabasi,4,69,200,0.08387305699481866,5,3088.0
barabasi,4,52,2820,0.2804213135068154,5,8070.0
barabasi,4,70,227,0.08090939485122033,5,2991.0
barabasi,4,50,3853,0.21869514335868928,5,6836.0
barabasi,4,36,6476,0.5274934778246037,5,9966.0
barabasi,4,54,3442,0.4543528699687279,5,9913.0
barabasi,4,75,29,0.015471167369901548,5,711.0
barabasi,4,72,1200,0.2517584605175846,5,7535.0
barabasi,4,6,12106,0.7043707973102786,5,8328.0
barabasi,4,16,10766,0.7544877851261979,5,7409.0
barabasi,4,62,3596,0.2505658367727333,5,7511.0
barabasi,4,79,828,0.2085415720127215,5,6603.0
barabasi,4,61,5073,0.3021463298944622,5,8433.0
barabasi,4,82,5,0.006802721088435374,5,441.0
barabasi,4,83,22,0.05980650835532102,5,2274.0
barabasi,4,57,5775,0.3090525822695866,5,8539.0
barabasi,4,84,464,0.1060247303341226,5,3801.0
barabasi,4,77,3392,0.30864776189360205,5,8534.0
barabasi,4,87,3,0.01703800786369594,5,763.0
barabasi,4,88,676,0.08021570610043816,5,2967.0
barabasi,4,28,12967,0.6307312359067969,5,9313.0
barabasi,4,90,34,0.07986463620981388,5,2955.0
barabasi,4,38,12586,0.6542118063232368,5,9046.0
barabasi,4,92,92,0.16460755813953487,5,5504.0
barabasi,4,93,2181,0.19953051643192488,5,6390.0
barabasi,4,76,8260,0.8765859284890427,5,4335.0
barabasi,4,78,8088,0.2919187031212195,5,8266.0
barabasi,4,96,1,0.0,5,278.0
barabasi,4,97,68,0.07769684356573014,5,2883.0
barabasi,4,98,130,0.05866547245857591,5,2233.0
barabasi,4,99,4,0.005076142131979695,5,394.0
barabasi,4,100,18,0.019138755980861243,5,836.0
barabasi,4,85,5783,0.24164278892072588,5,7329.0
barabasi,5,2,349,0.09236709236709237,6,3367.0
barabasi,4,39,16294,0.3634201707923468,5,9251.0
barabasi,5,4,76,0.06252640473172792,6,2367.0
barabasi,4,71,11131,0.42105263157894735,5,9747.0
barabasi,4,89,7989,0.39139107611548557,5,9525.0
barabasi,4,86,9687,0.27896568871208355,5,8044.0
barabasi,5,8,1,0.0,6,278.0
barabasi,5,9,12,0.014641288433382138,6,683.0
barabasi,5,7,837,0.20634920634920634,6,6552.0
barabasi,5,11,46,0.037237643872714964,6,1477.0
barabasi,4,58,15932,0.4155683690280066,5,9712.0
barabasi,5,3,4237,0.6143128562381254,6,9474.0
barabasi,5,12,126,0.05552941176470588,6,2125.0
barabasi,5,15,112,0.050129198966408266,6,1935.0
barabasi,5,16,33,0.028862478777589132,6,1178.0
barabasi,5,17,1,0.0,6,278.0
barabasi,5,1,4976,0.28489014361114523,6,8147.0
barabasi,5,14,324,0.07434139299891736,6,2771.0
barabasi,5,20,12,0.01282051282051282,6,624.0
barabasi,5,21,1,0.0,6,278.0
barabasi,5,22,1,0.0,6,278.0
barabasi,5,23,63,0.048754636989931106,6,1887.0
barabasi,5,24,25,0.03147128245476003,6,1271.0
barabasi,5,19,127,0.05505457997152349,6,2107.0
barabasi,4,95,5604,0.5564900192522039,5,9869.0
barabasi,5,27,1,0.0,6,278.0
barabasi,5,18,435,0.08438003220611916,6,3105.0
barabasi,4,81,12662,0.6261083217604957,5,9361.0
barabasi,5,10,1700,0.237292817679558,6,7240.0
barabasi,5,31,107,0.05094243504839532,6,1963.0
barabasi,4,64,16583,0.7257537688442212,5,7960.0
barabasi,5,33,27,0.016260162601626018,6,738.0
barabasi,5,32,185,0.04735982580293958,6,1837.0
barabasi,5,35,389,0.12831957152421333,6,4481.0
barabasi,5,30,1036,0.17008849557522124,6,5650.0
barabasi,5,13,2483,0.2938057363220053,6,8298.0
barabasi,5,25,2506,0.2022924411400248,6,6456.0
barabasi,5,29,2370,0.26473988439306356,6,7785.0
barabasi,5,39,417,0.07185405807892778,6,2686.0
barabasi,5,41,18,0.008281573498964804,6,483.0
barabasi,5,42,4,0.009578544061302681,6,522.0
barabasi,5,43,1,0.0,6,278.0
barabasi,5,44,627,0.1333189282627485,6,4628.0
barabasi,4,91,12708,0.3983722871452421,5,9584.0
barabasi,5,34,2889,0.1631906330040249,6,5466.0
barabasi,5,40,1296,0.09016393442622951,6,3294.0
barabasi,5,48,16,0.03228285933897002,6,1301.0
barabasi,5,49,7,0.008281573498964804,6,483.0
barabasi,5,50,4,0.03188180404354588,6,1286.0
barabasi,5,45,317,0.08901166359729895,6,3258.0
barabasi,5,52,5,0.002932551319648094,6,341.0
barabasi,5,53,7,0.02106430155210643,6,902.0
barabasi,5,47,128,0.09865470852017937,6,3568.0
barabasi,4,74,18244,0.6960992907801419,5,8460.0
barabasi,4,94,9618,0.8279249254516752,5,5701.0
barabasi,5,51,277,0.08039017827110663,6,2973.0
barabasi,5,58,1,0.0,6,278.0
barabasi,5,54,446,0.06575231948366277,6,2479.0
barabasi,5,56,401,0.07067271352985639,6,2646.0
barabasi,5,61,1,0.0,6,278.0
barabasi,5,60,66,0.02043132803632236,6,881.0
barabasi,5,63,11,0.01847290640394089,6,812.0
barabasi,5,64,1,0.0,6,278.0
barabasi,5,62,255,0.22345483359746435,6,6941.0
barabasi,5,65,227,0.055789967182372245,6,2133.0
barabasi,5,59,633,0.10960654062340316,6,3914.0
barabasi,5,68,3,0.014641288433382138,6,683.0
barabasi,5,69,159,0.163003663003663,6,5460.0
barabasi,5,57,985,0.1934657270980141,6,6244.0
barabasi,5,71,2,0.013761467889908258,6,654.0
barabasi,5,66,1182,0.18160417016983352,6,5947.0
barabasi,4,80,18446,0.7464007396645093,5,7571.0
barabasi,5,74,2,0.0,6,278.0
barabasi,5,75,87,0.28195628010374213,6,8097.0
barabasi,5,76,4,0.005076142131979695,6,394.0
barabasi,5,72,1761,0.1222971401999535,6,4301.0
barabasi,5,67,3106,0.217506241738875,6,6809.0
barabasi,5,28,7847,0.8749714807209674,6,4383.0
barabasi,5,80,9,0.006802721088435374,6,441.0
barabasi,5,79,385,0.06948176583493282,6,2605.0
