type,dafNodes,repetition,time,justification,peafNodes,iteration
barabasi,3,8,109,0.18121833415251215,4,8.0
barabasi,3,10,116,0.16217515336725657,4,8.0
barabasi,3,2,105,0.0484806768944831,4,8.0
barabasi,3,1,109,0.008088080758807167,4,8.0
barabasi,3,5,160,0.118908277991667,5,40.0
barabasi,3,19,8,0.0432034339189874,4,8.0
barabasi,3,11,165,0.18962226179542058,5,40.0
barabasi,3,20,12,0.42405541364363064,4,8.0
barabasi,3,15,210,0.7889447309672832,5,40.0
barabasi,3,4,231,0.3798736220038077,5,40.0
barabasi,3,18,93,0.7401754336924522,5,40.0
barabasi,3,23,79,0.2925364439390271,5,40.0
barabasi,3,24,59,0.19048765802162698,5,40.0
barabasi,3,28,8,0.029715980439809622,4,8.0
barabasi,3,7,311,0.048983487838920266,5,40.0
barabasi,3,13,344,0.10559497348596616,5,40.0
barabasi,3,31,1,0.206199241758963,4,8.0
barabasi,3,27,95,0.05240640390584257,5,40.0
barabasi,3,32,5,0.45483628086672784,4,8.0
barabasi,3,14,389,0.5927901653852741,5,40.0
barabasi,3,16,227,0.7239702332241802,5,40.0
barabasi,3,33,43,0.07828713971977835,5,40.0
barabasi,3,37,59,0.42188249247162835,5,40.0
barabasi,3,29,184,0.8845779308754254,5,40.0
barabasi,3,3,479,0.8615437794934242,6,248.0
barabasi,3,6,491,0.41302774897340844,6,248.0
barabasi,3,30,182,0.21380078539318825,5,40.0
barabasi,3,36,138,0.8474973248081101,5,40.0
barabasi,3,42,32,0.07991241316679995,5,40.0
barabasi,3,39,65,0.7287483809863932,5,40.0
barabasi,3,26,284,0.1631476235211504,6,248.0
barabasi,3,43,20,0.10619359999194988,5,40.0
barabasi,3,44,28,0.7260194809449344,5,40.0
barabasi,3,17,409,0.28744724384699394,6,248.0
barabasi,3,38,110,0.32877920902653546,5,40.0
barabasi,3,25,344,0.1513047585819801,6,248.0
barabasi,3,22,431,0.5944603969990049,6,248.0
barabasi,3,41,106,0.4223149749410042,5,40.0
barabasi,3,53,6,0.023388815610383227,4,8.0
barabasi,3,51,27,0.18579412014633376,5,40.0
barabasi,3,48,59,0.5618223084177743,5,40.0
barabasi,3,40,153,0.9322729501773693,5,40.0
barabasi,3,34,286,0.5460418348992395,6,248.0
barabasi,3,50,77,0.021171999821081415,5,40.0
barabasi,3,56,38,0.1812364382654329,5,40.0
barabasi,3,54,57,0.29861821554481616,5,40.0
barabasi,3,57,26,0.09335724839997964,5,40.0
barabasi,3,12,676,0.06206746605860765,6,248.0
barabasi,3,47,134,0.26780351636269456,5,40.0
barabasi,3,63,14,0.21572683223167005,4,8.0
barabasi,3,59,44,0.21242665130485386,5,40.0
barabasi,3,60,45,0.17099857327608814,5,40.0
barabasi,3,64,33,0.8904798508285361,5,40.0
barabasi,3,66,20,0.22393583911333287,5,40.0
barabasi,3,67,15,0.7415100829391345,5,40.0
barabasi,3,69,2,0.3256505618774275,4,8.0
barabasi,3,70,0,0.005948090207039075,4,8.0
barabasi,3,72,62,0.3038925045264641,5,40.0
barabasi,3,68,70,0.40218793341195125,5,40.0
barabasi,3,9,811,0.317014698381214,6,248.0
barabasi,3,73,26,0.2500967469335932,5,40.0
barabasi,3,49,266,0.2313035340192227,6,248.0
barabasi,3,77,4,0.46021706262980083,4,8.0
barabasi,3,75,28,0.3584436582713806,5,40.0
barabasi,3,79,4,0.03581132707716281,4,8.0
barabasi,3,78,7,0.24453084940465125,4,8.0
barabasi,3,55,331,0.8858070127769994,6,248.0
barabasi,3,52,367,0.35032558066121106,6,248.0
barabasi,3,83,14,0.1775567184682221,4,8.0
barabasi,3,62,320,0.10904207779202689,6,248.0
barabasi,3,74,206,0.8200890100755186,5,40.0
barabasi,3,84,24,0.22438289650051363,5,40.0
barabasi,3,80,177,0.29967872817592883,5,40.0
barabasi,3,61,353,0.7898376756667341,6,248.0
barabasi,3,89,5,0.5256301683023638,4,8.0
barabasi,3,88,12,0.7070342647601344,4,8.0
barabasi,3,87,31,0.5428133169604089,5,40.0
barabasi,3,91,2,0.07393963644614032,4,8.0
barabasi,3,86,50,0.7166746681295001,5,40.0
barabasi,3,90,17,0.0648368484130868,5,40.0
barabasi,3,85,62,0.9056578405883255,5,40.0
barabasi,3,96,0,0.07078608627865661,4,8.0
barabasi,3,94,5,0.395902960087305,4,8.0
