type,dafNodes,repetition,time,justification,peafNodes,iteration
barabasi,3,1,79,0.008088080758807167,4,8.0
barabasi,3,2,5,0.0484806768944831,4,8.0
barabasi,3,3,53,0.8615437794934239,6,248.0
barabasi,3,4,12,0.37987362200380764,5,40.0
barabasi,3,5,14,0.11890827799166703,5,40.0
barabasi,3,6,73,0.4130277489734086,6,248.0
barabasi,3,7,15,0.048983487838920266,5,40.0
barabasi,3,8,1,0.18121833415251215,4,8.0
barabasi,3,9,37,0.31701469838121404,6,248.0
barabasi,3,10,1,0.16217515336725657,4,8.0
barabasi,3,11,4,0.18962226179542058,5,40.0
barabasi,3,12,43,0.06206746605860767,6,248.0
barabasi,3,13,22,0.10559497348596615,5,40.0
barabasi,3,14,15,0.5927901653852742,5,40.0
barabasi,3,15,8,0.7889447309672832,5,40.0
barabasi,3,16,18,0.7239702332241802,5,40.0
barabasi,3,17,35,0.28744724384699394,6,248.0
barabasi,3,18,5,0.7401754336924522,5,40.0
barabasi,3,19,2,0.0432034339189874,4,8.0
barabasi,3,20,7,0.42405541364363064,4,8.0
barabasi,3,21,99,0.6990654696162807,6,248.0
barabasi,3,22,19,0.5944603969990047,6,248.0
barabasi,3,23,4,0.2925364439390271,5,40.0
barabasi,3,24,4,0.19048765802162698,5,40.0
barabasi,3,25,30,0.15130475858198017,6,248.0
barabasi,3,26,25,0.16314762352115036,6,248.0
barabasi,3,27,4,0.052406403905842565,5,40.0
barabasi,3,28,2,0.029715980439809622,4,8.0
barabasi,3,29,8,0.8845779308754254,5,40.0
barabasi,3,30,24,0.21380078539318825,5,40.0
barabasi,3,31,2,0.206199241758963,4,8.0
barabasi,3,32,5,0.4548362808667279,4,8.0
barabasi,3,33,8,0.07828713971977835,5,40.0
barabasi,3,34,16,0.5460418348992394,6,248.0
barabasi,3,35,46,0.848347398173625,6,248.0
barabasi,3,36,9,0.84749732480811,5,40.0
barabasi,3,37,4,0.4218824924716284,5,40.0
barabasi,3,38,6,0.3287792090265354,5,40.0
barabasi,3,39,4,0.728748380986393,5,40.0
barabasi,3,40,9,0.9322729501773691,5,40.0
barabasi,3,41,11,0.4223149749410042,5,40.0
barabasi,3,42,5,0.07991241316679995,5,40.0
barabasi,3,43,3,0.1061935999919499,5,40.0
barabasi,3,44,3,0.7260194809449345,5,40.0
barabasi,3,45,45,0.6158302390198556,6,248.0
barabasi,3,46,29,0.36432385453470945,6,248.0
barabasi,3,47,11,0.2678035163626946,5,40.0
barabasi,3,48,3,0.5618223084177743,5,40.0
barabasi,3,49,12,0.23130353401922285,6,248.0
barabasi,3,50,3,0.02117199982108141,5,40.0
barabasi,3,51,2,0.18579412014633379,5,40.0
barabasi,3,52,14,0.35032558066121106,6,248.0
barabasi,3,53,2,0.023388815610383227,4,8.0
barabasi,3,54,4,0.29861821554481627,5,40.0
barabasi,3,55,27,0.8858070127769998,6,248.0
barabasi,3,56,27,0.18123643826543295,5,40.0
barabasi,3,57,4,0.09335724839997964,5,40.0
barabasi,3,58,39,0.5342465049208581,6,248.0
barabasi,3,59,4,0.21242665130485391,5,40.0
barabasi,3,60,5,0.1709985732760881,5,40.0
barabasi,3,61,15,0.7898376756667338,6,248.0
barabasi,3,62,37,0.10904207779202689,6,248.0
