type,dafNodes,repetition,time,justification,peafNodes,iteration
barabasi,3,1,407,0.9711375212224108,5,1178.0
barabasi,3,2,1259,0.7954231300875442,6,6511.0
barabasi,3,3,395,0.9139240506329114,5,3160.0
barabasi,3,4,61,0.19978114741284977,5,6397.0
barabasi,3,5,37,0.27028397565922924,5,7888.0
barabasi,3,6,32,0.14168377823408623,5,4870.0
barabasi,3,7,2,0.013761467889908258,5,654.0
barabasi,3,8,191,0.3833703586163123,5,9453.0
barabasi,3,9,18,0.09745042492917846,5,3530.0
barabasi,3,10,283,0.3606984058128186,4,9221.0
barabasi,3,11,733,0.7448039989476454,5,7602.0
barabasi,3,12,205,0.34024064171123,4,8976.0
barabasi,3,13,386,0.37542662116040953,6,9376.0
barabasi,3,14,678,0.7766248739011385,5,6939.0
barabasi,3,15,24,0.1748917748917749,5,5775.0
barabasi,3,16,205,0.3970542149796302,4,9573.0
barabasi,3,17,130,0.19147562156926057,5,6194.0
barabasi,3,18,269,0.40801325188942955,5,9659.0
barabasi,3,19,32,0.11988649799006858,6,4229.0
barabasi,3,20,26,0.06825273010920437,4,2564.0
barabasi,3,21,132,0.1706972639011474,4,5665.0
barabasi,3,22,207,0.7257537688442212,5,7960.0
barabasi,3,23,548,0.5244159229920786,4,9973.0
barabasi,3,24,315,0.6977709271994309,4,8434.0
barabasi,3,25,791,0.6680198466396031,5,8868.0
barabasi,3,26,140,0.5383376937009459,5,9938.0
barabasi,3,27,13,0.13459065580797258,4,4666.0
barabasi,3,28,306,0.8095315286107959,5,6169.0
barabasi,3,29,785,0.6147835269271383,6,9470.0
barabasi,3,30,75,0.4479166666666667,4,9888.0
barabasi,3,31,335,0.919436052366566,5,2979.0
barabasi,3,32,30,0.5340703517587939,5,9950.0
barabasi,3,33,18,0.11125126135216952,4,3964.0
barabasi,3,34,159,0.8622792262405383,4,4756.0
barabasi,3,35,69,0.7523145042264859,5,7453.0
barabasi,3,36,557,0.4520949015648662,6,9905.0
barabasi,3,37,214,0.34878344159418695,5,9083.0
barabasi,3,38,351,0.5296656962152394,5,9961.0
barabasi,3,39,795,0.6332507806611393,5,9287.0
barabasi,3,40,673,0.7247430433692654,5,7978.0
barabasi,3,41,264,0.4107253564786113,6,9678.0
barabasi,3,42,53,0.10531886742524478,5,3779.0
barabasi,3,43,744,0.5571660247314008,5,9866.0
barabasi,3,44,62,0.2199067327309822,6,6862.0
barabasi,3,45,95,0.2223507300852971,5,6917.0
barabasi,3,46,292,0.327161195047143,4,8803.0
barabasi,3,47,176,0.9456991830850553,6,2081.0
barabasi,3,48,74,0.9100030404378231,6,3289.0
barabasi,3,49,337,0.4909436605623937,5,9993.0
barabasi,3,50,3,0.028862478777589132,5,1178.0
barabasi,3,51,7,0.11164194116167966,4,3977.0
