type,dafNodes,repetition,time,justification,peafNodes,iteration
barabasi,3,1,120,0.963855421686747,5,83.0
barabasi,3,2,104,0.8247863247863247,6,234.0
barabasi,3,3,41,0.9090909090909091,5,143.0
barabasi,3,4,16,0.1968503937007874,5,254.0
barabasi,3,5,5,0.25573770491803277,5,305.0
barabasi,3,6,8,0.09090909090909091,5,143.0
barabasi,3,7,2,0.015625,5,64.0
barabasi,3,8,36,0.384,5,375.0
barabasi,3,9,6,0.03614457831325301,5,83.0
barabasi,3,10,43,0.34173669467787116,4,357.0
barabasi,3,11,76,0.7125382262996942,5,327.0
barabasi,3,12,16,0.2972972972972973,4,333.0
barabasi,3,13,48,0.3526170798898072,6,363.0
barabasi,3,14,95,0.7703180212014135,5,283.0
barabasi,3,15,6,0.15492957746478872,5,213.0
barabasi,3,16,11,0.36239782016348776,4,367.0
barabasi,3,17,28,0.11931818181818182,5,176.0
barabasi,3,18,87,0.38726790450928383,5,377.0
barabasi,3,19,12,0.03488372093023256,6,86.0
barabasi,3,20,7,0.0,4,53.0
barabasi,3,21,6,0.08633093525179857,4,139.0
barabasi,3,22,20,0.75,5,300.0
barabasi,3,23,90,0.5126262626262627,4,396.0
barabasi,3,24,33,0.6203208556149733,4,374.0
barabasi,3,25,75,0.6601123595505618,5,356.0
barabasi,3,26,24,0.5561224489795918,5,392.0
barabasi,3,27,2,0.1523809523809524,4,210.0
barabasi,3,28,41,0.7938931297709924,5,262.0
barabasi,3,29,89,0.6084656084656085,6,378.0
barabasi,3,30,14,0.4015748031496063,4,381.0
barabasi,3,31,19,0.9428571428571428,5,105.0
barabasi,3,32,3,0.5010940919037199,5,457.0
barabasi,3,33,2,0.10256410256410256,4,156.0
barabasi,3,34,16,0.8770949720670391,4,179.0
barabasi,3,35,5,0.7378640776699029,5,309.0
barabasi,3,36,49,0.4252577319587629,6,388.0
barabasi,3,37,24,0.2972972972972973,5,333.0
barabasi,3,38,39,0.49747474747474746,5,396.0
barabasi,3,39,64,0.6010498687664042,5,381.0
barabasi,3,40,62,0.719626168224299,5,321.0
barabasi,3,41,12,0.3641304347826087,6,368.0
barabasi,3,42,1,0.015625,5,64.0
barabasi,3,43,34,0.5762273901808785,5,387.0
barabasi,3,44,3,0.1968503937007874,6,254.0
barabasi,3,45,5,0.168141592920354,5,226.0
barabasi,3,46,11,0.2994011976047904,4,334.0
barabasi,3,47,11,0.9322033898305084,6,118.0
barabasi,3,48,7,0.9090909090909091,6,143.0
barabasi,3,49,32,0.49747474747474746,5,396.0
barabasi,3,50,3,0.0,5,52.0
barabasi,3,51,1,0.0945945945945946,4,148.0
barabasi,3,52,6,0.1598173515981735,5,219.0
barabasi,3,53,11,0.3915343915343915,6,378.0
barabasi,3,54,4,0.11627906976744186,5,172.0
